Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Volume_Change,Price_Range,Intraday_Return,RSI_14,MACD,MACD_Signal,MACD_Diff,Stoch_K,Stoch_D,ROC_10,Williams_R,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,ADX,ADX_Pos,ADX_Neg,Ichimoku_A,Ichimoku_B,BB_High,BB_Low,BB_Mid,BB_Width,BB_Pct,ATR_14,Keltner_High,Keltner_Low,Keltner_Mid,HV_20,HV_50,OBV,Volume_SMA_10,Volume_SMA_20,Volume_ROC,MFI,CMF,Returns_Lag_1,Close_Lag_1,Volume_Lag_1,Returns_Lag_5,Close_Lag_5,Volume_Lag_5,Returns_Lag_10,Close_Lag_10,Volume_Lag_10,Returns_Lag_20,Close_Lag_20,Volume_Lag_20,Returns_Mean_5,Returns_Std_5,Returns_Skew_5,Returns_Kurt_5,Returns_Min_5,Returns_Max_5,Returns_Q25_5,Returns_Q75_5,Returns_Mean_10,Returns_Std_10,Returns_Skew_10,Returns_Kurt_10,Returns_Min_10,Returns_Max_10,Returns_Q25_10,Returns_Q75_10,Returns_Mean_20,Returns_Std_20,Returns_Skew_20,Returns_Kurt_20,Returns_Min_20,Returns_Max_20,Returns_Q25_20,Returns_Q75_20,Returns_Mean_50,Returns_Std_50,Returns_Skew_50,Returns_Kurt_50,Returns_Min_50,Returns_Max_50,Returns_Q25_50,Returns_Q75_50,Fourier_Sin_1,Fourier_Cos_1,Fourier_Sin_2,Fourier_Cos_2,Fourier_Sin_3,Fourier_Cos_3,Fourier_Sin_4,Fourier_Cos_4,Fourier_Sin_5,Fourier_Cos_5,DayOfWeek,Month,Quarter,Year,DayOfMonth,IsMonthEnd,IsQuarterEnd
2023-09-21,20.3048152923584,20.3048152923584,19.37391471862793,19.47907066345215,253809695,-0.0406731961033794,-0.0415234864492157,0.0883491756987551,0.9309005737304688,-0.0406674287363261,47.25574193557225,-0.3578387696752827,-0.6098515898022495,0.2520128201269668,66.77317887169866,83.25061306205957,9.808264820386837,-33.22682112830134,19.66181411743164,19.17894172668457,19.258867168426512,21.06331588745117,19.64276180768976,19.447867202796346,19.578167841388726,16.267036545720025,21.88302839320251,20.348179095396695,19.41682195663452,21.35129928588867,20.67579966737573,17.841934669477293,19.258867168426512,14.714598595624304,0.5777042996716275,0.8928295965584345,20.083248615264893,18.438424777984622,19.260836696624757,0.4279930341879129,0.472289998806264,33926786104,258892996.6,266986484.35,-0.33247608529778694,64.5812203205121,0.0024813174833112584,0.0134131919392905,20.3049373626709,233206126.0,-0.0014854733758573,19.140369415283203,146477836.0,-0.0279286131390983,17.739166259765625,380225621.0,-0.0206357051677067,19.327844619750977,286842939.0,0.003945837071975872,0.032826466900999066,-0.3412023892045321,-0.7629338600704969,-0.0406731961033794,0.0438420300942032,-0.0161303373590167,0.0192774967887818,0.009658214137833906,0.02389071956107058,-0.9903370391954623,1.2681818800614784,-0.0406731961033794,0.0438420300942032,0.001572893808590975,0.022559955296461775,0.0007383399440458897,0.02696102693640911,-0.5864142270982814,0.11405098450768417,-0.0615672333502885,0.0438420300942032,-0.0150222902855653,0.017978908891887725,-0.0030089463183557495,0.02975147341772302,0.10625834984069049,-0.5899357391426598,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.0166058810192992,-0.04984588566069681,0.9987569212189223,-0.09956784659581595,0.9950307753654015,-0.14904226617618394,0.9888308262251271,-0.1981461431993962,0.9801724878485442,-0.24675739769029537,0.9690772862290775,3,9,3,2023,21,0,0
2023-09-22,19.47825050354004,19.774112701416016,19.221296310424805,19.43814468383789,170874161,-0.0021010232121106,-0.0021032334577738,-0.3267626715362468,0.5528163909912109,-0.0020590052322645,46.95125252793842,-0.330740558397725,-0.5540293835213447,0.2232888251236197,65.41871479621177,75.43250330825394,8.412339781964436,-34.581285203788234,19.783117294311523,19.32977352142334,19.256087207794188,20.999357795715333,19.574556099739137,19.446099472076625,19.564832302574363,15.14118246247081,20.88815227557439,20.67820915487688,19.58277416229248,21.35129928588867,20.671382747207705,17.84079166838067,19.256087207794188,14.699720915686912,0.5643178300834415,0.8685429390179186,20.088444487253824,18.436055914560956,19.26225020090739,0.42707490264089487,0.47027918385639583,33755911943,239841573.4,265487257.9,-0.5271730794076721,59.407204782544135,-0.014942221576538654,-0.0406731961033794,19.47907066345215,253809695.0,-0.0161303373590167,18.83162879943848,112594680.0,0.0107479953619358,17.929826736450195,361388393.0,0.0085834339005324,19.49374389648437,200858690.0,0.006751699901357091,0.031242819676025785,-0.7387772311885183,1.162226477195902,-0.0406731961033794,0.0438420300942032,-0.0021010232121106,0.0192774967887818,0.008373312280429266,0.024169495564119167,-0.7729042449887241,0.7345398280937668,-0.0406731961033794,0.0438420300942032,-0.001947135753047275,0.022559955296461775,0.0002041170884137397,0.026903190085355473,-0.5255232913880044,0.09024361602259694,-0.0615672333502885,0.0438420300942032,-0.0150222902855653,0.017978908891887725,-0.0026105638629168792,0.029624803982248687,0.071219653504482,-0.5544274888469626,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.0166058810192992,-0.024930691738075085,0.9996891820008162,-0.049845885660701576,0.9987569212189221,-0.07473009358642732,0.9972037971811799,-0.09956784659582546,0.9950307753654005,-0.12434370464748556,0.9922392066001721,4,9,3,2023,22,0,0
2023-09-23,19.43851089477539,19.55816078186035,19.31374931335449,19.47390365600586,97379053,0.0018396288714581,0.0018379388266518,-0.4301124732369571,0.2444114685058629,0.0018207547595624,47.2709492498884,-0.302888075333275,-0.5038011218837308,0.20091304655045583,66.60217438922236,66.2646893523776,5.819180487853413,-33.39782561077764,19.74644889831543,19.436863899230957,19.25084505081177,20.932963485717774,19.54100528516138,19.451154778245577,19.5561724314726,14.095746528025112,20.445577840760993,20.240082957358947,19.629526138305664,21.35129928588867,20.662092195056598,17.83959790656694,19.25084505081177,14.66166436351135,0.5790288951526811,0.8239621196956289,20.07899548212687,18.43980023066203,19.25939785639445,0.4268431859669091,0.46988349588686246,33853290996,213906491.2,262127693.95,-0.7270229946398519,59.484178710241615,-0.027656548672042997,-0.0021010232121106,19.43814468383789,170874161.0,0.0438420300942032,19.657245635986328,316245106.0,0.0263902796404362,18.402999877929688,356729875.0,0.0043605220024078,19.578746795654297,164570332.0,-0.0016487803431919266,0.0234523486645143,-1.5119708351724848,2.588847419240196,-0.0406731961033794,0.0192774967887818,-0.0021010232121106,0.0134131919392905,0.005918247203531456,0.023369698098974365,-0.5261241913976399,0.9120729864787782,-0.0406731961033794,0.0438420300942032,-0.001947135753047275,0.018844634156483773,7.807243186625473e-05,0.026888593306927062,-0.510956791642754,0.0860749160877869,-0.0615672333502885,0.0438420300942032,-0.0150222902855653,0.017978908891887725,-0.0027129915914430973,0.02959987798310189,0.08156698796373123,-0.5446256551545088,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.0166058810192992,-1.2246467991473533e-15,1.0,-2.4492935982947065e-15,1.0,-1.0779367755043061e-14,1.0,-4.898587196589413e-15,1.0,9.82193361864236e-16,1.0,5,9,3,2023,23,0,0
2023-09-24,19.47389411926269,19.657695770263672,19.30803680419922,19.3742904663086,115380619,-0.0051152142609343,-0.0051283417551672,0.1848607626118523,0.3496589660644531,-0.0051147270465834,46.431504137861225,-0.2855609646992754,-0.4601530904468398,0.1745921257475644,63.30543016559494,65.1087731170097,2.84518165889045,-36.69456983440506,19.61406936645508,19.49046230316162,19.244589138031007,20.86780521392822,19.485433678877122,19.43717944880249,19.53885033955222,13.283674473022273,20.6991242661164,19.600265586760283,19.632200717926025,21.35129928588867,20.65247866876927,17.836699607292744,19.244589138031007,14.631536382930646,0.5460623242967018,0.7900833230076879,20.05523951848348,18.451839288075767,19.253539403279625,0.4269962555630701,0.4698102064011711,33737910377,190506535.9,256895504.95,-0.6697562476441852,66.39816473493246,-0.03046777051693037,0.0018396288714581,19.47390365600586,97379053.0,0.0192774967887818,20.03618812561035,253895801.0,0.0236541081323551,18.83830642700196,349380172.0,-0.0040522549557706,19.499408721923828,220024399.0,-0.0065273225531351465,0.02034180947309445,-1.544846776608375,3.117260018682932,-0.0406731961033794,0.0134131919392905,-0.0051152142609343,0.0018396288714581,0.0030413149642025163,0.022705100310623356,-0.17784456742976582,1.153928761056081,-0.0406731961033794,0.0438420300942032,-0.004361666498728375,0.0165128326795149,2.4924466608069715e-05,0.02689823578513485,-0.5040303243793803,0.07598644055474621,-0.0615672333502885,0.0438420300942032,-0.0150222902855653,0.017978908891887725,-0.002673664046285264,0.029595261179462484,0.07750952621775553,-0.5434417984826021,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.0166058810192992,0.024930691738072636,0.9996891820008162,0.049845885660696684,0.9987569212189223,0.07473009358642,0.9972037971811805,0.0995678465958157,0.9950307753654015,0.12434370464748752,0.9922392066001718,6,9,3,2023,24,0,0
2023-09-25,19.3741455078125,19.70343971252441,19.217248916625977,19.40414047241211,163848456,0.0015407018984989,0.0015395162350087,0.4200691365679014,0.4861907958984339,0.0015481954849319,46.73674169715438,-0.26635014004387614,-0.4213925003662471,0.15504236032237095,62.491106081815424,64.13290354554424,1.2274931480065412,-37.508893918184576,19.43390998840332,19.513991928100587,19.201176929473878,20.7921741104126,19.458335943388786,19.431172362186054,19.52602082839602,12.37212013135677,19.763596947018375,19.558370217326264,19.40082550048828,21.35129928588867,20.531001375324095,17.87135248362366,19.201176929473878,13.851488903359169,0.5763121566803759,0.7683767139284555,19.98040393193563,18.473697884877524,19.227050908406575,0.400721821346698,0.46580440246707544,33901758833,186371153.3,245721513.3,-0.2015271253172516,70.38886873529317,-0.08853897546124771,-0.0051152142609343,19.3742904663086,115380619.0,0.0134131919392905,20.3049373626709,233206126.0,0.0175460462595897,19.16884422302246,205202282.0,0.0396409928451715,20.272384643554688,387328289.0,-0.008901820561293464,0.01798912551331003,-2.098836390786269,4.491070750051271,-0.0406731961033794,0.0018396288714581,-0.0051152142609343,0.0015407018984989,0.0014407805280934357,0.02212575604696702,0.04043716304312732,1.6686134321543022,-0.0406731961033794,0.0438420300942032,-0.004361666498728375,0.010519801172332399,-0.0018800900807255604,0.025243102004767065,-0.5837887279806452,0.4186897818344777,-0.0615672333502885,0.0438420300942032,-0.0150222902855653,0.014725550538718199,-0.003131968603254537,0.029342919250641024,0.11160092659335152,-0.4620588091026172,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.0136923369586434,0.04984588566069436,0.9987569212189225,0.09956784659581107,0.995030775365402,0.14904226617616262,0.9888308262251303,0.1981461431993866,0.980172487848546,0.24675739769029725,0.9690772862290771,0,9,3,2023,25,0,0
2023-09-26,19.40274429321289,19.5053653717041,18.941389083862305,19.023286819458008,170201883,-0.0196274425809059,-0.0198226189285351,0.0387762396735675,0.5639762878417969,-0.0195568971079837,43.34323850250632,-0.2786450828994447,-0.39284301687288664,0.11419793397344197,46.79282090214252,57.52978571651764,-0.6117049952636087,-53.20717909785748,19.342753219604493,19.502283668518068,19.171339797973634,20.711264724731446,19.313319568745193,19.357011354417317,19.478141398973353,11.922301593928035,18.707372785154345,21.1271871027797,19.2858829498291,21.35129928588867,20.488956407866006,17.85372318808126,19.171339797973634,13.745691472555729,0.44381788397168154,0.7537766834936942,19.9233678817749,18.47357044219971,19.198469161987305,0.39048005582331424,0.4672605759303384,33731556950,188743558.0,238550058.25,0.16196339082999556,62.94381000654887,-0.09766679642464285,0.0015407018984989,19.40414047241211,163848456.0,-0.0406731961033794,19.47907066345215,253809695.0,-0.0014854733758573,19.140369415283203,146477836.0,-0.0321794996277955,19.62002944946289,313630984.0,-0.0046926698567987665,0.008824234563690038,-1.6936052092351843,2.9523536530634096,-0.0196274425809059,0.0018396288714581,-0.0051152142609343,0.0015407018984989,-0.0003734163924114242,0.023114054609084264,0.22557811699626126,0.894322646757189,-0.0406731961033794,0.0438420300942032,-0.0133765565844961,0.010519801172332399,-0.0012524872283810804,0.024597931419978764,-0.6286739589714125,0.7777186653935277,-0.0615672333502885,0.0438420300942032,-0.0150222902855653,0.014725550538718199,-0.003423645308138644,0.029434649556583058,0.13779266575963375,-0.48840521708650725,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.0136923369586434,0.07473009358642244,0.9972037971811802,0.14904226617617083,0.9888308262251291,0.2225209339563091,0.9749279121818248,0.29475517441089727,0.9555728057861429,0.36534102436639976,0.9308737486442024,1,9,3,2023,26,0,0
2023-09-27,19.02251434326172,19.44652557373047,18.774215698242188,19.130022048950195,210385139,0.0056107669776084,0.0055950852548868,0.2360917240850972,0.6723098754882812,0.0056516033447785,44.5581972166934,-0.2765879391042958,-0.3695920013191685,0.09300406221487267,34.94223525754056,48.075387413832836,1.5845323455006328,-65.05776474245944,19.281128692626954,19.532122993469237,19.13331594467163,20.60962989807129,19.252220395480194,19.31574057160511,19.444987175161625,11.780139463422476,17.506278055948023,21.367204713489603,19.31654405593872,21.35129928588867,20.40894664499641,17.85768524434685,19.13331594467163,13.334130936985074,0.49870891484479185,0.7479576257790218,19.895382150014242,18.43887275060018,19.167127450307213,0.387370379951382,0.4517996188010065,33941942089,198522603.9,236947402.6,0.8685175800490752,53.84907351503203,-0.13294625005300822,-0.0196274425809059,19.023286819458008,170201883.0,-0.0021010232121106,19.43814468383789,170874161.0,-0.0161303373590167,18.83162879943848,112594680.0,0.0137853852984277,19.890499114990234,242438252.0,-0.0031503118188549667,0.009987721201852477,-1.4976404792022282,2.1397962957681322,-0.0196274425809059,0.0056107669776084,-0.0051152142609343,0.0018396288714581,0.0018006940412510857,0.02248109826974689,-0.06829780422191406,1.3886194555228377,-0.0406731961033794,0.0438420300942032,-0.004361666498728375,0.011462585698869975,-0.0016612181444220456,0.024402040252951368,-0.6004829156976613,0.8560405671916188,-0.0615672333502885,0.0438420300942032,-0.0150222902855653,0.0144464055193653,-0.004302386978416921,0.02846070080431536,0.1125622274150908,-0.3667400602423669,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.013353547466796949,0.09956784659581583,0.9950307753654015,0.19814614319939594,0.9801724878485442,0.29475517441089166,0.9555728057861446,0.38843479627469163,0.921476211870409,0.4782539786213239,0.8782215733702254,2,9,3,2023,27,0,0
2023-09-28,19.12947463989257,19.96086502075196,19.110307693481445,19.95761680603028,225954938,0.0432615683851498,0.0423519292228204,0.0740061730310712,0.8505573272705114,0.0432914223588083,52.97805882608443,-0.2058052624708857,-0.3368346535495119,0.1310293910786262,72.23963923109906,51.32489846359405,1.5280430209106501,-27.76036076890094,19.377871322631837,19.562160110473634,19.15124454498291,20.52121170043945,19.487352532330224,19.432445341500596,19.493809044768163,11.169784659060468,20.962286122368358,19.64845859800572,19.31654405593872,21.35129928588867,20.462145629535517,17.8403434604303,19.15124454498291,13.689983243371277,0.8075641139325838,0.755286175885557,19.894812711079915,18.43254388173421,19.163678296407063,0.41516105868959574,0.46365684563876736,34167897027,189493587.1,237289424.65,-0.2855069257577697,51.96062885334742,-0.059968845289036884,0.0056107669776084,19.130022048950195,210385139.0,0.0018396288714581,19.47390365600586,97379053.0,0.0438420300942032,19.657245635986328,316245106.0,-0.0146529412610815,19.599044799804688,219114497.0,0.005134076083883374,0.0233721308430928,1.2767469560337512,2.474304656141699,-0.0196274425809059,0.0432615683851498,-0.0051152142609343,0.0056107669776084,0.0017426478703457462,0.022360914524604182,-0.09737868748104471,1.3635672101583296,-0.0406731961033794,0.0432615683851498,-0.004361666498728375,0.011462585698869975,0.0012345073378895197,0.026152688460260982,-0.5549007936828468,0.6190601086944876,-0.0615672333502885,0.0438420300942032,-0.009886434997198676,0.017978908891887725,-0.003574909563644367,0.02920763588649622,0.11690617840663024,-0.5000400529203608,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.0136923369586434,0.12434370464748533,0.9922392066001721,0.24675739769029392,0.9690772862290778,0.36534102436640203,0.9308737486442015,0.47825397862131874,0.8782215733702282,0.5837436722347732,0.8119380057158685,3,9,3,2023,28,0,0
2023-09-29,19.95958137512207,20.415977478027344,19.87516021728516,20.300655364990234,219571069,0.0171883528125615,0.0170423042570185,-0.028252841281123,0.540817260742184,0.0170882336386715,55.96338269126509,-0.12063849103228463,-0.2935954210460665,0.17295693001378187,90.04162600745457,65.7411668320314,1.3199478749245697,-9.958373992545434,19.563144302368165,19.588606834411625,19.193973731994628,20.43496376037598,19.75845347655023,19.590301709407804,19.570651551455978,11.311093281172797,24.261128316053195,18.62271536301007,19.2997784614563,21.35129928588867,20.59326032345005,17.794687140539207,19.193973731994628,14.58047834173011,0.8954449502172847,0.7399669676610303,19.947576904296874,18.451053619384766,19.199315261840823,0.41741640371367034,0.465073658597494,34387468096,186061113.9,243171705.45,-0.13519220036254165,52.438765178643536,-0.020431391391635925,0.0432615683851498,19.95761680603028,225954938.0,-0.0051152142609343,19.3742904663086,115380619.0,0.0192774967887818,20.03618812561035,253895801.0,-0.007805134209926,19.44607162475586,101925453.0,0.009594789498582534,0.02305316580551028,0.4440876313965566,0.9475992534967238,-0.0196274425809059,0.0432615683851498,0.0015407018984989,0.0171883528125615,0.0015337334727237163,0.022187976993818977,-0.08606260543569044,1.5034350533865333,-0.0406731961033794,0.0432615683851498,-0.004361666498728375,0.011462585698869975,0.002484181689013895,0.026294761842507373,-0.6890614645092212,0.6819015327883192,-0.0615672333502885,0.0438420300942032,-0.0078689950354549,0.017978908891887725,-0.003423545997191454,0.02929688671371251,0.10532070167528389,-0.5303761884494214,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.016337610934028052,0.14904226617617206,0.9888308262251289,0.2947551744108996,0.9555728057861421,0.433883739117558,0.9009688679024191,0.5633200580636141,0.8262387743160003,0.6801727377709054,0.7330518718298394,4,9,3,2023,29,0,0
2023-09-30,20.29958915710449,21.72997093200684,20.124679565429688,21.3951473236084,328987954,0.0539141194675756,0.0525109662183999,0.4983210470228207,1.605291366577152,0.0539694748511934,63.849444748718234,0.0347723093980683,-0.22792187495723956,0.2626941843553079,89.12345226175478,83.80157250010281,5.369186525745059,-10.876547738245224,19.961345672607422,19.697627830505375,19.351289558410645,20.371209487915042,20.304018092236287,19.918455457444274,19.74441305356573,12.94098057377315,32.49759180327764,15.959441254354983,19.923908710479736,21.35129928588867,20.978982370333494,17.723596746487797,19.351289558410645,16.822577193212478,1.1278389110729299,0.8017758532978961,20.077123069763186,18.577655410766603,19.327389240264893,0.38217923186490244,0.48255947475153466,34716456050,195639296.7,233586942.95,0.4107174611699522,55.89490707002138,0.07769045448792318,0.0171883528125615,20.300655364990234,219571069.0,0.0015407018984989,19.40414047241211,163848456.0,0.0134131919392905,20.3049373626709,233206126.0,-0.0615672333502885,18.24883079528809,520683204.0,0.020069473012397875,0.029481068174690896,-0.23352504567309262,-1.1683776398297934,-0.0196274425809059,0.0539141194675756,0.0056107669776084,0.0432615683851498,0.005583826225552226,0.02762709559301405,0.3368582604806313,0.3396306277813364,-0.0406731961033794,0.0539141194675756,-0.004361666498728375,0.014293956353823226,0.0082582493299071,0.024075028661148183,-0.04200033837446885,-0.07606380228196262,-0.0406731961033794,0.0539141194675756,-0.002854570974316525,0.020371649624675123,-0.0023207307534363693,0.030398389595012214,0.12351124290729659,-0.6321947008110637,-0.0615672333502885,0.0595250941259943,-0.0264774217029878,0.01745662289783265,0.17364817766692894,0.9848077530122084,0.34202014332566605,0.9396926207859093,0.5000000000000056,0.8660254037844355,0.6427876096865349,0.7660444431189817,0.7660444431189666,0.642787609686553,5,9,3,2023,30,1,1
2023-10-01,21.392059326171875,24.3960189819336,21.170072555541992,23.83648681640625,637123111,0.1141071597157905,0.1080533305195262,0.9366153175322643,3.225946426391605,0.1142679838795962,74.72300852620172,0.35088737116186763,-0.11216002573341813,0.46304739689528573,90.25960033136924,89.80822620019286,22.36973328060131,-9.740399668630756,20.92398567199707,20.133369445800785,19.656155586242676,20.349804611206057,21.481507666959608,20.63082479543736,20.134134364312445,16.07997905610743,44.349663708025325,12.187430131293455,21.25693273544312,21.35129928588867,22.06057262429996,17.25173854818539,19.656155586242676,24.464774177307945,1.3693024471206514,0.9749308942331613,20.45398540496826,18.727087020874023,19.590536212921144,0.5137262543448728,0.5479915459277028,35353579161,233970638.3,246431817.45,1.510239457164944,66.9683557621362,0.19019120553280672,0.0539141194675756,21.3951473236084,328987954.0,-0.0196274425809059,19.023286819458008,170201883.0,-0.0406731961033794,19.47907066345215,253809695.0,-0.0279286131390983,17.739166259765625,380225621.0,0.046816393471737154,0.0423284365571643,1.1484589752215821,1.40733143401327,0.0056107669776084,0.1141071597157905,0.0171883528125615,0.0539141194675756,0.021061861807469214,0.039596876476831674,1.646303279821273,2.7805869732301716,-0.0196274425809059,0.1141071597157905,-0.001190591934458225,0.03674326449200273,0.015360037972651541,0.03236171216574402,1.366906309868239,3.794322133523706,-0.0406731961033794,0.1141071597157905,-0.0016393608349206251,0.024338151009375374,-0.0003020798401068858,0.03452022264501266,0.7150746575746377,1.1262662234043026,-0.0615672333502885,0.1141071597157905,-0.0264774217029878,0.018844634156483773,0.19814614319939716,0.9801724878485439,0.3884347962746939,0.921476211870408,0.563320058063621,0.8262387743159956,0.7158668492597172,0.6982368180860741,0.8400259231507625,0.5425462638657732,6,10,4,2023,1,0,0
2023-10-02,23.83795547485352,24.603424072265625,22.97602272033692,23.371700286865234,658084028,-0.0194989527240696,-0.0196915652423489,0.0328993198301983,1.6274013519287074,-0.0195593614762865,70.38258426405605,0.5574801622537464,0.02176801186401478,0.5357121503897316,78.86979317999177,86.08428192437192,20.236270832462484,-21.13020682000822,21.77232131958008,20.52672500610352,19.928249263763426,20.332380905151368,22.11157187359482,21.12916579387879,20.44247397598414,19.081391171550234,40.75324494520833,10.80059405510226,21.36063528060913,21.35129928588867,22.694129528788036,17.162368998738817,19.928249263763426,27.758386885033133,1.1224873626391723,1.0215359269257,20.762261295318602,18.977464199066166,19.869862747192382,0.5283394290229774,0.5464554870637008,34695495133,282691625.0,261266599.2,2.8512787664835995,70.90893492743994,0.1412159916346783,0.1141071597157905,23.83648681640625,637123111.0,0.0056107669776084,19.130022048950195,210385139.0,-0.0021010232121106,19.43814468383789,170874161.0,0.0107479953619358,17.929826736450195,361388393.0,0.04179444953140156,0.04934700610749405,0.46722001075863756,0.8210797350609909,-0.0194989527240696,0.1141071597157905,0.0171883528125615,0.0539141194675756,0.019322068856273317,0.04108203889562457,1.5242725426052617,2.375458195299101,-0.0196274425809059,0.1141071597157905,-0.003451235221076,0.03674326449200273,0.013847690568351268,0.033282255643444274,1.3411352986930294,3.3870397659677134,-0.0406731961033794,0.1141071597157905,-0.002854570974316525,0.024338151009375374,-0.0001589941005492395,0.03442346003183871,0.7139813338191754,1.1563457222723643,-0.0615672333502885,0.1141071597157905,-0.0246214020714983,0.018844634156483773,0.22252093395631492,0.9749279121818235,0.4338837391175591,0.9009688679024187,0.6234898018587265,0.7818314824680355,0.7818314824680311,0.6234898018587318,0.9009688679024126,0.43388373911757167,0,10,4,2023,2,0,0
2023-10-03,23.36992073059082,24.662073135375977,23.29671096801757,23.55269432067871,653491878,0.0077441534673108,0.0077143214277912,-0.0069780602546396,1.365362167358402,0.0078208904597884,71.08690080685594,0.7274258313364506,0.16289957575850192,0.5645262555779487,81.15819164199547,83.42919505111882,20.944905226615568,-18.84180835800453,22.491336822509766,20.934604072570803,20.185733985900878,20.300578346252443,22.591946022622786,21.569807344206048,20.738685437383623,21.893837385167952,37.35434337083286,9.79367080408242,21.389959812164307,21.35129928588867,23.27554682298954,17.095921148812216,20.185733985900878,30.613826965586703,1.0448485899149655,1.0460949440994647,21.073068682352705,19.22866274515788,20.150865713755287,0.526611400682926,0.5400909714676756,35348987011,338302907.5,276104699.35,5.710805433690139,74.32714941572094,0.012826474709264016,-0.0194989527240696,23.371700286865234,658084028.0,0.0432615683851498,19.95761680603028,225954938.0,0.0018396288714581,19.47390365600586,97379053.0,0.0263902796404362,18.402999877929688,356729875.0,0.034690966547833754,0.051588469930121596,0.9830222077609051,0.6755460970138785,-0.0194989527240696,0.1141071597157905,0.0077441534673108,0.0539141194675756,0.019912521315858585,0.040844598927935925,1.5045234986729386,2.387872502219971,-0.0196274425809059,0.1141071597157905,-0.003451235221076,0.03674326449200273,0.012915384259695,0.03317340008996219,1.4445621646341684,3.671102854594073,-0.0406731961033794,0.1141071597157905,-0.002854570974316525,0.020371649624675123,-0.0007465446599880956,0.03402253323463693,0.7657904642350585,1.3871922982835134,-0.0615672333502885,0.1141071597157905,-0.0246214020714983,0.01745662289783265,0.24675739769029167,0.9690772862290784,0.47825397862131463,0.8782215733702304,0.6801727377709175,0.733051871829828,0.8400259231507671,0.5425462638657662,0.9479273461671274,0.31848665025169737,1,10,4,2023,3,0,0
2023-10-04,23.556915283203125,23.754377365112305,22.692842483520508,23.1447868347168,429268875,-0.0173189309217917,-0.0174706579916316,-0.3431152100715168,1.0615348815917969,-0.0174950091525856,67.20787227822804,0.8197447659958925,0.29426861380598,0.5254761521899125,74.23024730371543,78.08607737523421,19.46133911311486,-25.76975269628457,23.06016311645508,21.311653709411623,20.401058006286622,20.28554237365723,22.77622629332079,21.856167251571637,20.967837951415355,23.53117940439078,34.649646362907845,13.203486806518368,21.389959812164307,21.35129928588867,23.679712025901754,17.12240398667149,20.401058006286622,32.141999876720206,0.9184230498270528,1.0471977967774884,21.3009973526001,19.436836433410644,20.368916893005373,0.5355378515991907,0.5298550985346014,34919718136,369691733.1,280099134.5,2.7204591093414052,65.22337163833231,0.0008317901076673218,0.0077441534673108,23.55269432067871,653491878.0,0.0171883528125615,20.300655364990234,219571069.0,-0.0051152142609343,19.3742904663086,115380619.0,0.0236541081323551,18.83830642700196,349380172.0,0.027789509800963112,0.056581839710313456,1.0474311812311206,-0.03854159314677711,-0.0194989527240696,0.1141071597157905,-0.0173189309217917,0.0539141194675756,0.018692149649772845,0.04184552514486295,1.4404117119092938,2.1298267256836385,-0.0196274425809059,0.1141071597157905,-0.012604022716719048,0.03674326449200273,0.01086673230698766,0.03373571364269697,1.5322267392673528,3.6774901531850337,-0.0406731961033794,0.1141071597157905,-0.0078689950354549,0.017978908891887725,-0.00010159717510791352,0.03337773384814713,0.8145609379807118,1.5764703146758214,-0.0615672333502885,0.1141071597157905,-0.0203836395210065,0.01745662289783265,0.2708404681430041,0.9626242469500124,0.5214352033794963,0.8532908816321567,0.7330518718298193,0.6801727377709269,0.8898718088114668,0.4562106573531667,0.9801724878485414,0.19814614319940962,2,10,4,2023,4,0,0
