Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Returns_Mean_10,0.4493788597682648,0.47925583,0.029876965512878384,0.10155451568799813,0.20718497,0.1056304546908776,0.24697673880873106,0.0
Returns_Std_10,0.2111390175230272,0.47517768,0.26403865796258374,0.12161849233423379,0.20614599,0.08452749458040092,0.5910677950425453,0.0
Returns_Skew_10,0.5095466594795642,0.493343,0.016203663835948512,0.17135470685782186,0.21507812,0.04372340860543497,0.14355577136514985,0.0
Returns_Kurt_10,0.2913488653183201,0.40878865,0.11743978590963094,0.18723152815664124,0.21771489,0.030483362681028137,0.2733363392526822,0.0
Returns_Min_10,0.8434550905053313,0.5533388,0.29011626480266406,0.10043922272201276,0.20678546,0.10634623262409472,0.6608860525342213,0.0
Returns_Max_10,0.21784827024938025,0.49378273,0.2759344586610659,0.14599924690592658,0.2137617,0.06776245527398217,0.5648006844247133,0.0
Returns_Q25_10,0.7036364177468057,0.5303091,0.17332733666923006,0.12400357863847068,0.21868673,0.09468315103110024,0.4412573991860896,0.0
Returns_Q75_10,0.2881815658563232,0.47341478,0.1852332128530884,0.13187970323138898,0.21982871,0.08794900672859485,0.4426274047354791,0.0
Returns_Mean_20,0.417453290271079,0.4824039,0.0649506139285212,0.11556893243962636,0.20579126,0.0902223323327888,0.2727467166111728,0.0
Returns_Std_20,0.2952467869185917,0.5223073,0.22706048980717736,0.1462750421726196,0.20363496,0.05735992026691744,0.49824847391786903,0.0
Returns_Skew_20,0.4906123492003721,0.48246256,0.008149794030312907,0.13347767764586846,0.20340796,0.06993028050404151,0.17500809285978539,0.0
Returns_Kurt_20,0.1834187070853996,0.37736887,0.19395016031190876,0.14003565908540608,0.20209959,0.06206393240820049,0.45621184794672587,0.0
Returns_Min_20,0.8254583715885232,0.5320303,0.29342808718376856,0.11827565928262329,0.20473595,0.08646029035288239,0.6564234184239733,0.0
Returns_Max_20,0.28064753650888186,0.5357285,0.25508097768560667,0.15983453855640115,0.20827563,0.04844109251373588,0.5266486311505734,0.0
Returns_Q25_20,0.6255011260823244,0.49156928,0.1339318454579348,0.14795575496624433,0.21448879,0.06653303447295703,0.3623173325934147,0.0
Returns_Q75_20,0.25844933485482613,0.46829838,0.20984904075171074,0.16917432241380465,0.21629994,0.04712561376154173,0.45096883092859785,0.0
Returns_Mean_50,0.45103188992044785,0.5096669,0.058635029787804105,0.1285167391948775,0.20474543,0.07622868757914747,0.2476010451350351,0.0
Returns_Std_50,0.3989877517032209,0.5295874,0.13059963633541433,0.16118945287311057,0.2017143,0.040524854196667875,0.3528255641879393,0.0
Returns_Skew_50,0.537324119561646,0.49708498,0.040239144319031306,0.11428715367640074,0.20104435,0.08675719718610231,0.25999468183499813,0.0
Returns_Kurt_50,0.13836534781280047,0.38164273,0.2432773812311601,0.12544125400642775,0.1988469,0.07340565241714098,0.6003341194968554,0.0
Returns_Min_50,0.7542881794724082,0.5073596,0.24692855556341164,0.13813954289381902,0.20384118,0.06570163671547968,0.5922817240103588,0.0
Returns_Max_50,0.37533190343560324,0.54762244,0.17229053880988016,0.17506588770568687,0.20537613,0.030310245617028886,0.4445523492415835,0.0
Returns_Q25_50,0.7511681571207874,0.54250735,0.20866080667599374,0.1510452326836593,0.20696563,0.055920392602443,0.48306280059193485,0.0
Returns_Q75_50,0.28806375757768915,0.48802012,0.19995636447354986,0.169029236858628,0.20743288,0.038403644139029774,0.4426736496485386,0.0
Fourier_Sin_1,0.5084958279285519,0.5333462,0.02485034821890908,0.3548923314215415,0.20236968,0.15252265638129642,0.24384942656307804,0.0
Fourier_Cos_1,0.5004240091442899,0.4958909,0.004533123552782903,0.3521066233717235,0.20304109,0.14906553181040605,0.22636306881243062,0.0
Fourier_Sin_2,0.5004086911978946,0.4873407,0.013068002492450215,0.3538286533288787,0.20516872,0.1486599292688201,0.2362941638919719,0.0
Fourier_Cos_2,0.4959170160239647,0.47839066,0.017526352161736314,0.35336420283904324,0.20552978,0.14783442364325772,0.23536926563078064,0.0
Fourier_Sin_3,0.49941256306365345,0.4930121,0.006400462605508306,0.35359563668310234,0.20775239,0.14584324498712609,0.23060025897151304,0.0
Fourier_Cos_3,0.4999114581282191,0.49077916,0.009132296674972007,0.35351064028803186,0.20746607,0.1460445744043954,0.23242693303736595,0.0
Fourier_Sin_4,0.50009469378662,0.49405867,0.0060360251731861325,0.35375449649993096,0.21102938,0.1427251159400097,0.22170389382167954,0.0
Fourier_Cos_4,0.49922046821990795,0.48414007,0.015080399927290156,0.35368171869348636,0.21009514,0.14358658133577457,0.2383925268220496,0.0
Fourier_Sin_5,0.4998924524031889,0.4637226,0.03616986577141401,0.3535542270329395,0.21218376,0.14137046841649203,0.23227085645578982,0.0
Fourier_Cos_5,0.4999726150168885,0.4845018,0.015470806135128856,0.35355253673353526,0.21182805,0.14172448373594615,0.21965755641879392,0.0
DayOfWeek,0.4999990365643113,0.46812245,0.03187658406682903,0.3333326107543913,0.2725153,0.060817313818356145,0.16516370699223082,0.0
Month,0.5020557965896477,0.5133822,0.011326399836743883,0.3104628479274387,0.20442715,0.10603569505535315,0.192055123936367,0.0
Quarter,0.5028209396966333,0.50905436,0.006233423077261935,0.3703436977105094,0.20612204,0.1642216569619132,0.267584628190899,0.0
Year,0.5000462449130509,0.53911877,0.03907252187161703,0.31601428959187455,0.20148629,0.11452800009068437,0.23364086200517942,0.0
DayOfMonth,0.49095622918978915,0.48782033,0.0031359019078372463,0.293224537310462,0.23379403,0.05943050378308773,0.1052129578246393,0.0
IsMonthEnd,0.032816546429892714,0.31735587,0.2845393247706688,0.17815616944217058,0.23445122,0.05629504999733595,0.9648365242323345,0.0
IsQuarterEnd,0.010821309655937847,0.2906796,0.2798582941591409,0.10346114687779251,0.20780729,0.10434614069602188,0.9850397706252312,0.0
