Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Fourier_Cos_4,0.49880168344642495,0.50865996,0.009858275392991556,0.35361957611314876,0.21657334,0.13704623343221767,0.22756809069542372,0.0
Fourier_Sin_5,0.49994260087737835,0.48696354,0.0129790605617503,0.35355338593392194,0.21836506,0.1351883276310426,0.21029482925480436,0.0
Fourier_Cos_5,0.5000573991226215,0.47227004,0.027787357418443626,0.3535533859339218,0.21778727,0.13576612015633394,0.2200245403013964,0.0
DayOfWeek,0.5046553124567953,0.47037748,0.03427783743352564,0.350519607611587,0.2707076,0.0798120003422999,0.21150456242223148,0.0
Month,0.5047218870580545,0.48646984,0.01825205201510105,0.30848360959302445,0.20441589,0.10406772199880143,0.19352274298354766,0.0
Quarter,0.5042859117931702,0.49576524,0.008520672792849737,0.3691120029007918,0.21047924,0.15863275831098622,0.2664005253698327,0.0
Year,0.4995852343425878,0.5348548,0.03526959496878307,0.31417774225254974,0.20145066,0.11272708142777405,0.2321391538780589,0.0
DayOfMonth,0.4979999078298539,0.49599904,0.002000869610402023,0.28912035162275795,0.25275686,0.0363634877902842,0.06903255910410618,3.26401605853904e-240
IsMonthEnd,0.03395029724872114,0.30646607,0.27251577554905415,0.181101282616785,0.22686544,0.045764157990285936,0.9620575832987696,0.0
IsQuarterEnd,0.010783907092492741,0.29108706,0.2803031540742706,0.1032841441863814,0.2103592,0.10707505664884656,0.970344255495645,0.0
