Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Returns_Max_50,0.3846212992040887,0.56429964,0.17967834383561465,0.18011711013979187,0.20654038,0.0264232658081604,0.42539014997973246,0.0
Returns_Q25_50,0.7307872258590583,0.53656197,0.1942252599166755,0.17847453995613663,0.20765653,0.029181992569879606,0.48542426699094715,0.0
Returns_Q75_50,0.3781967853407139,0.50612473,0.12792794953782616,0.1495869808662583,0.20745446,0.05786747701280817,0.35124476422105116,0.0
Fourier_Sin_1,0.5008186289823064,0.45835078,0.04246785135626885,0.35567981341586075,0.20196204,0.1537177745412346,0.2538254965545197,0.0
Fourier_Cos_1,0.49064302791568043,0.48887318,0.0017698441884160254,0.3512885526863366,0.20484008,0.1464484737364083,0.22343264423726522,0.0
Fourier_Sin_2,0.501064499336063,0.51483864,0.013774136585415264,0.3538453858550636,0.20902285,0.14482253605686107,0.23312728009728417,0.0
Fourier_Cos_2,0.4939648007001912,0.50969195,0.015727152958866397,0.3533181394029251,0.20886712,0.1444510216403595,0.23631097149033914,0.0
Fourier_Sin_3,0.5006984762570078,0.48195684,0.018741636695545405,0.35362632438838637,0.21132587,0.14230045542419112,0.23317794892582078,0.0
Fourier_Cos_3,0.49739325112096605,0.50094706,0.0035538070798701304,0.35347013974416536,0.2122055,0.14126464033353608,0.22613498175922175,0.0
Fourier_Sin_4,0.5001891322060572,0.5035895,0.0034003787116063666,0.3537599106834207,0.21631873,0.1374411841438089,0.2160772192946899,0.0
Fourier_Cos_4,0.49916923900097876,0.4716332,0.027536043123903564,0.3536761904465575,0.21553604,0.13814014739865255,0.23670787731387655,0.0
Fourier_Sin_5,0.49998894061304844,0.48918524,0.010803696768062476,0.3535475641481724,0.21953827,0.13400929272101786,0.2098449533846778,0.0
Fourier_Cos_5,0.5000237169318541,0.49444625,0.005577469115768285,0.3535592159739172,0.21998155,0.13357766480356809,0.2045500608025942,0.0
DayOfWeek,0.5063124915551952,0.47721046,0.029102029461841927,0.3494605815429135,0.27401152,0.07544905901140408,0.20036143764356174,0.0
Month,0.504092659468622,0.48507783,0.01901483129975301,0.3074539545732567,0.20263413,0.10481982862530442,0.19705951898392104,0.0
Quarter,0.5047290906634239,0.48308313,0.02164596173428568,0.3685768771335698,0.2060222,0.16255467416497238,0.28745270909336573,0.0
Year,0.499774805206495,0.4935598,0.00621499766750877,0.314450679542922,0.20137987,0.11307081413497827,0.20428827185515475,0.0
DayOfMonth,0.491092138449759,0.49355233,0.0024601887063078753,0.2919133649171675,0.25321501,0.03869834998262772,0.07733752195649238,1.894505518776797e-308
IsMonthEnd,0.033584988515065535,0.31567493,0.2820899422958628,0.1801583666153433,0.23453961,0.054381246512365145,0.9533762329414944,0.0
IsQuarterEnd,0.01053911633563032,0.2973385,0.2867993693821431,0.1021177916060388,0.20821147,0.10609367506399751,0.9890217538170517,0.0
